Question,Answers,Comment,Instructions,Render as
その業界の勝ち組は、経営の独立を守り通し、負け組は再編される側に回り、外資の（　）のだった。,軍門に降った,その業界の勝ち組は、経営の独立を守り通し、負け組は再編される側に回り、外資の__軍門に降った__のだった。,Type the reading!,Text
1945年8月、日本は無条件降伏をして、一切の戦力を失ったと認めて敵の（　）。,軍門に降った,1945年8月、日本は無条件降伏をして、一切の戦力を失ったと認めて敵の__軍門に降った__。,Type the reading!,Text
日本最古の百貨店である三越が、資本増強に苦しみ、景気低迷期であった1990年代に、独自の手法で躍進した伊勢丹の（　）。,軍門に降った,日本最古の百貨店である三越が、資本増強に苦しみ、景気低迷期であった1990年代に、独自の手法で躍進した伊勢丹の__軍門に降った__。,Type the reading!,Text
映画は、原作ものより、もともと映画として製作されたものに（　）ことが多い。,軍配が上がる,映画は、原作ものより、もともと映画として製作されたものに__軍配が上がる__ことが多い。,Type the reading!,Text
学校始まって以来の秀才である知的美人と、日本の芸能界期待の新星と言われたアイドル系美人の二人の生徒が、今回の文化祭で美しさを争うことになり、どちらに（　）か、注目されている。,軍配が上がる,学校始まって以来の秀才である知的美人と、日本の芸能界期待の新星と言われたアイドル系美人の二人の生徒が、今回の文化祭で美しさを争うことになり、どちらに__軍配が上がる__か、注目されている。,Type the reading!,Text
今回の選挙では、住民の支持を得た新人候補に（　）のだった。,軍配が上がった,今回の選挙では、住民の支持を得た新人候補に__軍配が上がった__のだった。,Type the reading!,Text
とりあえず、良いか悪いかで判断すると、一応良かったという方に（　）という事にしておきましょう。,軍配が上がった,とりあえず、良いか悪いかで判断すると、一応良かったという方に__軍配が上がった__という事にしておきましょう。,Type the reading!,Text
テレビで偉そうなことを語る学者を見るたびに、（　）だと皮肉りたくなる。,軍者ひだるし儒者寒し,テレビで偉そうなことを語る学者を見るたびに、__軍者ひだるし儒者寒し__だと皮肉りたくなる。,Type the reading!,Text
（　）というから、子供には尊敬されなくても金に困らない職に就いてほしい。,軍者ひだるし儒者寒し,__軍者ひだるし儒者寒し__というから、子供には尊敬されなくても金に困らない職に就いてほしい。,Type the reading!,Text
上から目線に語る割には、（　）なんだよ。,軍者ひだるし儒者寒し,上から目線に語る割には、__軍者ひだるし儒者寒し__なんだよ。,Type the reading!,Text
立派な学説を語るのに、なぜか（　）で貧しい。その学説と頭脳を金に換える方法を編み出せばいいのに。,軍者ひだるし儒者寒し,立派な学説を語るのに、なぜか__軍者ひだるし儒者寒し__で貧しい。その学説と頭脳を金に換える方法を編み出せばいいのに。,Type the reading!,Text
高説を垂れるのに、（　）だ。尊敬できないな。,軍者ひだるし儒者寒し,高説を垂れるのに、__軍者ひだるし儒者寒し__だ。尊敬できないな。,Type the reading!,Text
（　）で、数は問題ではない。,軍は和にあって衆にあらず,__軍は和にあって衆にあらず__で、数は問題ではない。,Type the reading!,Text
大企業だから勝てるわけではない。（　）だから結束が大事だ。,軍は和にあって衆にあらず,大企業だから勝てるわけではない。__軍は和にあって衆にあらず__だから結束が大事だ。,Type the reading!,Text
レッドカードで一人退場になったが、（　）だ。十人の心を一つにして最後まであきらめずに戦う。,軍は和にあって衆にあらず,レッドカードで一人退場になったが、__軍は和にあって衆にあらず__だ。十人の心を一つにして最後まであきらめずに戦う。,Type the reading!,Text
数で劣るが（　）というから、勝つことも夢ではない。,軍は和にあって衆にあらず,数で劣るが__軍は和にあって衆にあらず__というから、勝つことも夢ではない。,Type the reading!,Text
（　）という。数だけの（　）は敵ではない。,軍は和にあって衆にあらず,__軍は和にあって衆にあらず__という。数だけの__烏合の衆__は敵ではない。,Type the reading!,Text
（　）られると、大国ロシアでも（　）。,群羊を駆って猛虎を攻め,__群羊を駆って猛虎を攻め__られると、大国ロシアでも__歯が立たない__。,Type the reading!,Text
（　）というから、大きな組織が相手だからとあきらめることはない。,群羊を駆って猛虎を攻む,__群羊を駆って猛虎を攻む__というから、大きな組織が相手だからとあきらめることはない。,Type the reading!,Text
複数の企業で協力し、（　）ように大企業に対抗する。,群羊を駆って猛虎を攻む,複数の企業で協力し、__群羊を駆って猛虎を攻む__ように大企業に対抗する。,Type the reading!,Text
一つ一つは小さな力だが、（　）となると侮ることができない。,群羊を駆って猛虎を攻む,一つ一つは小さな力だが、__群羊を駆って猛虎を攻む__となると侮ることができない。,Type the reading!,Text
大国と戦うには、（　）ように多くの仲間を集め結束することが必要だ。,群羊を駆って猛虎を攻む,大国と戦うには、__群羊を駆って猛虎を攻む__ように多くの仲間を集め結束することが必要だ。,Type the reading!,Text
毛色の違う意見が出ると、（　）ように意味もなく（　）批判するのはどうかと思う。,群犬怪しむ所に吠ゆ,毛色の違う意見が出ると、__群犬怪しむ所に吠ゆ__ように意味もなく__寄ってたかって__批判するのはどうかと思う。,Type the reading!,Text
愚かな者ほど自分たちと異なる者に、（　）ごとくけなす。,群犬怪しむ所に吠ゆ,愚かな者ほど自分たちと異なる者に、__群犬怪しむ所に吠ゆ__ごとくけなす。,Type the reading!,Text
田舎暮らしにあこがれて移住したが、（　）みたいに都会風を吹かすよそ者とけなされた。,群犬怪しむ所に吠ゆ,田舎暮らしにあこがれて移住したが、__群犬怪しむ所に吠ゆ__みたいに都会風を吹かすよそ者とけなされた。,Type the reading!,Text
（　）ように、新しい意見を警戒してけなす。,群犬怪しむ所に吠ゆ,__群犬怪しむ所に吠ゆ__ように、新しい意見を警戒してけなす。,Type the reading!,Text
そういう見方もあったのかと柔軟に受け入れればいいものを、（　）みたいにとことん批判する。,群犬怪しむ所に吠ゆ,そういう見方もあったのかと柔軟に受け入れればいいものを、__群犬怪しむ所に吠ゆ__みたいにとことん批判する。,Type the reading!,Text
一票ではこの国を変えることはできない。（　）という。みんなで投票に行こう。,群軽軸を折る,一票ではこの国を変えることはできない。__群軽軸を折る__という。みんなで投票に行こう。,Type the reading!,Text
少数なら大したことはないが、（　）というから数が増えると侮れない。,群軽軸を折る,少数なら大したことはないが、__群軽軸を折る__というから数が増えると侮れない。,Type the reading!,Text
（　）から幕府は農民一揆を恐れる。,群軽軸を折る,__群軽軸を折る__から幕府は農民一揆を恐れる。,Type the reading!,Text
一人でやれる仕事はたかが知れている。しかし大勢集まれば（　）ように大きな力となり、大きなことを成し遂げることができる。,群軽軸を折る,一人でやれる仕事はたかが知れている。しかし大勢集まれば__群軽軸を折る__ように大きな力となり、大きなことを成し遂げることができる。,Type the reading!,Text
（　）ように、SNSの力で世界が一つになり戦争を食い止める。,群軽軸を折る,__群軽軸を折る__ように、SNSの力で世界が一つになり戦争を食い止める。,Type the reading!,Text
（　）ように、ともこちゃんと付き合うと利があると考える人が多く、いつも取り巻きに囲まれている。,群蟻腥羶に付く,__群蟻腥羶に付く__ように、ともこちゃんと付き合うと利があると考える人が多く、いつも取り巻きに囲まれている。,Type the reading!,Text
利益のある所には人が自然と集まり（　）。利益のない事業には人は集まらない。,群蟻腥羶に付く,利益のある所には人が自然と集まり__群蟻腥羶に付く__。利益のない事業には人は集まらない。,Type the reading!,Text
宝くじが当たると、（　）ように親類のみならず自称遠戚まで集まってくる。,群蟻腥羶に付く,宝くじが当たると、__群蟻腥羶に付く__ように親類のみならず自称遠戚まで集まってくる。,Type the reading!,Text
（　）というが、会社を辞めて肩書を失い、社会的価値のなくなった僕のもとに来る人はいなくなった。,群蟻腥羶に付く,__群蟻腥羶に付く__というが、会社を辞めて肩書を失い、社会的価値のなくなった僕のもとに来る人はいなくなった。,Type the reading!,Text
利益があると判断されれば（　）。人を集めるには、どれだけ利があるか具体的に示さねばならない。,群蟻腥羶に付く,利益があると判断されれば__群蟻腥羶に付く__。人を集めるには、どれだけ利があるか具体的に示さねばならない。,Type the reading!,Text
健太くんのお母さんの若さは、学校のお母さんたちの中で（　）ていた。,群を抜い,健太くんのお母さんの若さは、学校のお母さんたちの中で__群を抜い__ていた。,Type the reading!,Text
迎えの車はどれも立派に輝いていたが、社長の車は（　）て磨き上げられていた。,群を抜い,迎えの車はどれも立派に輝いていたが、社長の車は__群を抜い__て磨き上げられていた。,Type the reading!,Text
東京の人口密度の高さは、世界でも（　）ている。,群を抜い,東京の人口密度の高さは、世界でも__群を抜い__ている。,Type the reading!,Text
閑静な住宅地で、お屋敷が多いこの辺でも、ともこちゃんの家は（　）て大きいのですぐわかると思うよ。,群を抜い,閑静な住宅地で、お屋敷が多いこの辺でも、ともこちゃんの家は__群を抜い__て大きいのですぐわかると思うよ。,Type the reading!,Text
このケーキ屋さんの味は、この辺どころか全国でも（　）ている。,群を抜い,このケーキ屋さんの味は、この辺どころか全国でも__群を抜い__ている。,Type the reading!,Text
政治資金集めのパーティーを開催するのは、（　）に反する気がする。,群して党せず,政治資金集めのパーティーを開催するのは、__群して党せず__に反する気がする。,Type the reading!,Text
大人になると（　）が難しく、利益のない付き合いはしなくなる。,群して党せず,大人になると__群して党せず__が難しく、利益のない付き合いはしなくなる。,Type the reading!,Text
（　）というから、親しくするのはいいが利益供与はいけない。,群して党せず,__群して党せず__というから、親しくするのはいいが利益供与はいけない。,Type the reading!,Text
君子たるもの（　）で、利益抜きの付き合いをする。,群して党せず,君子たるもの__群して党せず__で、利益抜きの付き合いをする。,Type the reading!,Text
（　）というから表面的に付き合う。,群して党せず,__群して党せず__というから表面的に付き合う。,Type the reading!,Text
悪影響を受けてしまうので（　）だ。,薫蕕は器を同じくせず,悪影響を受けてしまうので__薫蕕は器を同じくせず__だ。,Type the reading!,Text
（　）というから、子供の教育環境のために孟母三遷す。,薫蕕は器を同じくせず,__薫蕕は器を同じくせず__というから、子供の教育環境のために孟母三遷す。,Type the reading!,Text
あなたはこの国を背負って立つ優秀な子だから、（　）で公立の学校にはいかせないと母が言う。,薫蕕は器を同じくせず,あなたはこの国を背負って立つ優秀な子だから、__薫蕕は器を同じくせず__で公立の学校にはいかせないと母が言う。,Type the reading!,Text
腐ったリンゴが一つあると箱の中のリンゴはすべて腐るという。（　）というから、悪い人間は排除する。,薫蕕は器を同じくせず,腐ったリンゴが一つあると箱の中のリンゴはすべて腐るという。__薫蕕は器を同じくせず__というから、悪い人間は排除する。,Type the reading!,Text
（　）というが、一緒になったばかりに兄は悪友から影響を受け警察のお世話になっている。,薫蕕は器を同じくせず,__薫蕕は器を同じくせず__というが、一緒になったばかりに兄は悪友から影響を受け警察のお世話になっている。,Type the reading!,Text
（　）ように、才能ある私に地位を奪われると懸念した王の陰謀にはめられる。,薫は香を以て自ら焼く,__薫は香を以て自ら焼く__ように、才能ある私に地位を奪われると懸念した王の陰謀にはめられる。,Type the reading!,Text
才能がある選手は、若いうちからマスコミに注目され生活に支障が出ることがある。（　）というやつだ。,薫は香を以て自ら焼く,才能がある選手は、若いうちからマスコミに注目され生活に支障が出ることがある。__薫は香を以て自ら焼く__というやつだ。,Type the reading!,Text
能力が高すぎて上司に煙たがられ、（　）ことになる。,薫は香を以て自ら焼く,能力が高すぎて上司に煙たがられ、__薫は香を以て自ら焼く__ことになる。,Type the reading!,Text
（　）のは嫌なので（　）。,薫は香を以て自ら焼く,__薫は香を以て自ら焼く__のは嫌なので__愚を守る__。,Type the reading!,Text
命令違反で罰するわけにはいかない。（　）で、彼の判断は正しかった。,君命に受けざる所あり,命令違反で罰するわけにはいかない。__君命に受けざる所あり__で、彼の判断は正しかった。,Type the reading!,Text
命令に従うだけでは自分の命は守れない。（　）というから臨機応変に対応する。,君命に受けざる所あり,命令に従うだけでは自分の命は守れない。__君命に受けざる所あり__というから臨機応変に対応する。,Type the reading!,Text
命令通りに敵が動いてくれるはずもなく、（　）というように、時と場合に応じて自分で考え動く。,君命に受けざる所あり,命令通りに敵が動いてくれるはずもなく、__君命に受けざる所あり__というように、時と場合に応じて自分で考え動く。,Type the reading!,Text
（　）というが、どんな状況でも的確に判断できる人材が優秀と言える。,君命に受けざる所あり,__君命に受けざる所あり__というが、どんな状況でも的確に判断できる人材が優秀と言える。,Type the reading!,Text
命令に反するべきと判断したなら、（　）という。命に反しても咎めない。,君命に受けざる所あり,命令に反するべきと判断したなら、__君命に受けざる所あり__という。命に反しても咎めない。,Type the reading!,Text
彼は、（　）と固く忠誠を誓っている。,君辱めらるれば臣死す,彼は、__君辱めらるれば臣死す__と固く忠誠を誓っている。,Type the reading!,Text
かけがえのない君主のために、（　）の覚悟だ。,君辱めらるれば臣死す,かけがえのない君主のために、__君辱めらるれば臣死す__の覚悟だ。,Type the reading!,Text
（　）と、赤穂の藩士は立ち上がった。,君辱めらるれば臣死す,__君辱めらるれば臣死す__と、赤穂の藩士は立ち上がった。,Type the reading!,Text
敬愛する社長を救うために、（　）と社員一同力を一つにして戦った。,君辱めらるれば臣死す,敬愛する社長を救うために、__君辱めらるれば臣死す__と社員一同力を一つにして戦った。,Type the reading!,Text
彼は聖人君主なので、（　）と心から思える。,君辱めらるれば臣死す,彼は聖人君主なので、__君辱めらるれば臣死す__と心から思える。,Type the reading!,Text
（　）といわれるから、クールビズとはいえ襟なしのTシャツでは出勤できない。,君飾らざれば臣敬わず,__君飾らざれば臣敬わず__といわれるから、クールビズとはいえ襟なしのTシャツでは出勤できない。,Type the reading!,Text
服装の乱れは心の乱れというし、（　）ともいわれるからきちんとした服装を心がける。,君飾らざれば臣敬わず,服装の乱れは心の乱れというし、__君飾らざれば臣敬わず__ともいわれるからきちんとした服装を心がける。,Type the reading!,Text
彼の服装は下品で、（　）のように品のない上司に敬意は払わない。,君飾らざれば臣敬わず,彼の服装は下品で、__君飾らざれば臣敬わず__のように品のない上司に敬意は払わない。,Type the reading!,Text
人を外見で判断してはいけないというが、（　）というから決してよれよれなスーツは着ない。,君飾らざれば臣敬わず,人を外見で判断してはいけないというが、__君飾らざれば臣敬わず__というから決してよれよれなスーツは着ない。,Type the reading!,Text
（　）なので、月一で美容室に行き、スーツはオーダーメイドの高級品を着る。,君飾らざれば臣敬わず,__君飾らざれば臣敬わず__なので、月一で美容室に行き、スーツはオーダーメイドの高級品を着る。,Type the reading!,Text
野球好きな社長がいれば、（　）のように野球好きの社員が増えるものだ。,君射れば則ち臣決す,野球好きな社長がいれば、__君射れば則ち臣決す__のように野球好きの社員が増えるものだ。,Type the reading!,Text
部長がゴルフにはまっているから、それに合わせて（　）。部下たちはゴルフを好んでやるようになった。,君射れば則ち臣決す,部長がゴルフにはまっているから、それに合わせて__君射れば則ち臣決す__。部下たちはゴルフを好んでやるようになった。,Type the reading!,Text
サッカー選手になるのが夢だった係長は今でもサッカーが好きで、（　）ごとく部下一同サッカーが好きになり、サッカーチームを結成したほどだ。,君射れば則ち臣決す,サッカー選手になるのが夢だった係長は今でもサッカーが好きで、__君射れば則ち臣決す__ごとく部下一同サッカーが好きになり、サッカーチームを結成したほどだ。,Type the reading!,Text
ラグビー愛を語る専務の影響で、（　）みたいに社員はラグビーに興味を持った。,君射れば則ち臣決す,ラグビー愛を語る専務の影響で、__君射れば則ち臣決す__みたいに社員はラグビーに興味を持った。,Type the reading!,Text
（　）というから、やましいところのない立派な人間になりたい。,君子蕩蕩として小人戚戚たり,__君子蕩蕩として小人戚戚たり__というから、やましいところのない立派な人間になりたい。,Type the reading!,Text
修行を積み煩悩を失くし、（　）の君子のようにのびのびと生きたい。,君子蕩蕩として小人戚戚たり,修行を積み煩悩を失くし、__君子蕩蕩として小人戚戚たり__の君子のようにのびのびと生きたい。,Type the reading!,Text
正義を貫けば、（　）で人生をゆったりと謳歌できる。,君子蕩蕩として小人戚戚たり,正義を貫けば、__君子蕩蕩として小人戚戚たり__で人生をゆったりと謳歌できる。,Type the reading!,Text
いつまでもくよくよする生き方はいやだ。（　）というから、正しい道を行きのびのび生きる。,君子蕩蕩として小人戚戚たり,いつまでもくよくよする生き方はいやだ。__君子蕩蕩として小人戚戚たり__というから、正しい道を行きのびのび生きる。,Type the reading!,Text
（　）といい、小人物ほど悩み苦しみ自殺するまで自分を追い込む。,君子蕩蕩として小人戚戚たり,__君子蕩蕩として小人戚戚たり__といい、小人物ほど悩み苦しみ自殺するまで自分を追い込む。,Type the reading!,Text
総理のクラブ通いを止めないと、（　）だ。,君子重からざれば則ち威あらず,総理のクラブ通いを止めないと、__君子重からざれば則ち威あらず__だ。,Type the reading!,Text
彼の発言は軽く重みがない。（　）で尊敬できない。,君子重からざれば則ち威あらず,彼の発言は軽く重みがない。__君子重からざれば則ち威あらず__で尊敬できない。,Type the reading!,Text
他国の大統領に戦争の必勝祈願の品を渡すとは、（　）だ。事の重大性を理解しない軽い行動に呆れる。,君子重からざれば則ち威あらず,他国の大統領に戦争の必勝祈願の品を渡すとは、__君子重からざれば則ち威あらず__だ。事の重大性を理解しない軽い行動に呆れる。,Type the reading!,Text
（　）というからといって、国民に分かりにくい難しい言葉で語るのはいかがなものか。,君子重からざれば則ち威あらず,__君子重からざれば則ち威あらず__というからといって、国民に分かりにくい難しい言葉で語るのはいかがなものか。,Type the reading!,Text
かつて庶民派をアピールする首相もいたが、（　）というから国民とは距離を置き威厳を保つ。,君子重からざれば則ち威あらず,かつて庶民派をアピールする首相もいたが、__君子重からざれば則ち威あらず__というから国民とは距離を置き威厳を保つ。,Type the reading!,Text
日本の政治家は公約ばかり立派で実行力がない。（　）というのだから、実行に移していただきたい。,"君子行いを以て言い,小人舌を以て言う",日本の政治家は公約ばかり立派で実行力がない。__君子行いを以て言い、小人舌を以て言う__というのだから、実行に移していただきたい。,Type the reading!,Text
口では何とでも言える。（　）というから、行動で示してこそ大人物と言える。,"君子行いを以て言い,小人舌を以て言う",口では何とでも言える。__君子行いを以て言い、小人舌を以て言う__というから、行動で示してこそ大人物と言える。,Type the reading!,Text
（　）ので、偉大な人ほど不言実行を心がける。,"君子行いを以て言い,小人舌を以て言う",__君子行いを以て言い、小人舌を以て言う__ので、偉大な人ほど不言実行を心がける。,Type the reading!,Text
口ばかりで何もしない人間は愚か者だ。（　）というが、やって見せてこそ人の上に立つに相応しい人間と言える。,"君子行いを以て言い,小人舌を以て言う",口ばかりで何もしない人間は愚か者だ。__君子行いを以て言い、小人舌を以て言う__というが、やって見せてこそ人の上に立つに相応しい人間と言える。,Type the reading!,Text
（　）というから、日本には、君子と言える総理にふさわしい政治家がいない、口先ばかりの政治家だらけということだ。,"君子行いを以て言い,小人舌を以て言う",__君子行いを以て言い、小人舌を以て言う__というから、日本には、君子と言える総理にふさわしい政治家がいない、口先ばかりの政治家だらけということだ。,Type the reading!,Text
（　）というから、（　）を守る。,君子危うきに近寄らず,__君子危うきに近寄らず__というから、__危邦に入らず乱邦に居らず__を守る。,Type the reading!,Text
君は自分がこれから何をしようとしているのか、ぜんぜん分かっていないんだ。（　）といって、今はそんな危険な挑戦をしてはいけないときなのだ。,君子危うきに近寄らず,君は自分がこれから何をしようとしているのか、ぜんぜん分かっていないんだ。__君子危うきに近寄らず__といって、今はそんな危険な挑戦をしてはいけないときなのだ。,Type the reading!,Text
彼はちっともわたしたちのプロジェクトに参加しようとしてくれないのです。それどころか、わたしたちがこんなに真面目に頑張っているのに、（　）などと言って冷やかすのです。,君子危うきに近寄らず,彼はちっともわたしたちのプロジェクトに参加しようとしてくれないのです。それどころか、わたしたちがこんなに真面目に頑張っているのに、__君子危うきに近寄らず__などと言って冷やかすのです。,Type the reading!,Text
（　）というが、教養があり徳のある人は自分を大切にするので、むやみに危ないところに近づいたりしない。,君子危うきに近寄らず,__君子危うきに近寄らず__というが、教養があり徳のある人は自分を大切にするので、むやみに危ないところに近づいたりしない。,Type the reading!,Text
川で釣をしたとき、泳ごうと言われたけれど、流れが速かったので、（　）で泳がなかった。,君子危うきに近寄らず,川で釣をしたとき、泳ごうと言われたけれど、流れが速かったので、__君子危うきに近寄らず__で泳がなかった。,Type the reading!,Text
ぼくの両親は、昨日から夫婦喧嘩を続けている。こんなときは、（　）だ。声をかけないようにしよう。,君子危うきに近寄らず,ぼくの両親は、昨日から夫婦喧嘩を続けている。こんなときは、__君子危うきに近寄らず__だ。声をかけないようにしよう。,Type the reading!,Text
きみが（　）という気持ちになるのは、わたしにもよく理解できる。でも今度の仕事ばかりは、どうしてもきみに挑戦してもらわなければならないんだ。,君子危うきに近寄らず,きみが__君子危うきに近寄らず__という気持ちになるのは、わたしにもよく理解できる。でも今度の仕事ばかりは、どうしてもきみに挑戦してもらわなければならないんだ。,Type the reading!,Text
今度の大会は、もうあの会場ではやりません。最初に手続きでもめたときから、わたしはもう別の会場を探し始めていたのです。詳しくはここでお話しませんが、（　）ということです。,君子危うきに近寄らず,今度の大会は、もうあの会場ではやりません。最初に手続きでもめたときから、わたしはもう別の会場を探し始めていたのです。詳しくはここでお話しませんが、__君子危うきに近寄らず__ということです。,Type the reading!,Text
（　）というのに倣って、この会社を辞めようと思います。,"君子は和して同ぜず,小人は同じて和せず",__君子は和して同ぜず、小人は同じて和せず__というのに倣って、この会社を辞めようと思います。,Type the reading!,Text
彼は、（　）を体現しているような人間だから、君のそんな儲け話には乗らないはずだよ。,"君子は和して同ぜず,小人は同じて和せず",彼は、__君子は和して同ぜず、小人は同じて和せず__を体現しているような人間だから、君のそんな儲け話には乗らないはずだよ。,Type the reading!,Text
（　）というように、仲間は大切だが付和雷同ではいつか足元をすくわれてしまうだろう。,"君子は和して同ぜず,小人は同じて和せず",__君子は和して同ぜず、小人は同じて和せず__というように、仲間は大切だが付和雷同ではいつか足元をすくわれてしまうだろう。,Type the reading!,Text
受験の結果が不安なのは、勉強をさぼって遊んだ記憶があるからだ。（　）といい、さぼらなかった人は不安に思わない。,君子は憂えず懼れず,受験の結果が不安なのは、勉強をさぼって遊んだ記憶があるからだ。__君子は憂えず懼れず__といい、さぼらなかった人は不安に思わない。,Type the reading!,Text
警察を見て挙動不審になるのは、悪いことをした覚えがあるからだ。（　）というが、悪いことをしていない人はおそれない。,君子は憂えず懼れず,警察を見て挙動不審になるのは、悪いことをした覚えがあるからだ。__君子は憂えず懼れず__というが、悪いことをしていない人はおそれない。,Type the reading!,Text
穏やかに生きたいのならば、（　）のように正しく生きればいい。,君子は憂えず懼れず,穏やかに生きたいのならば、__君子は憂えず懼れず__のように正しく生きればいい。,Type the reading!,Text
（　）苦悩することがない。人の道に外れたことをしない、ただそれだけのことだ。,君子は憂えず懼れず,__君子は憂えず懼れず__苦悩することがない。人の道に外れたことをしない、ただそれだけのことだ。,Type the reading!,Text
悩みを抱えているということは君は小人物だということだ。（　）というからね。,君子は憂えず懼れず,悩みを抱えているということは君は小人物だということだ。__君子は憂えず懼れず__というからね。,Type the reading!,Text
（　）といって、彼は自分のしたことを深く反省しただけでなく、これからは自分に厳しく生きることを科して、旅に出てしまったんだ。,君子は豹変す,__君子は豹変す__といって、彼は自分のしたことを深く反省しただけでなく、これからは自分に厳しく生きることを科して、旅に出てしまったんだ。,Type the reading!,Text
（　）ということです。,君子は豹変す,__君子は豹変す__ということです。,Type the reading!,Text
（　）というから、誰が見ていなくても良い行いを心がける。,君子は独りを慎む,__君子は独りを慎む__というから、誰が見ていなくても良い行いを心がける。,Type the reading!,Text
校長先生は人徳があり生徒に愛されている。彼は（　）のように、生徒や親が見ていなくても学校周辺のゴミ拾いをしている。,君子は独りを慎む,校長先生は人徳があり生徒に愛されている。彼は__君子は独りを慎む__のように、生徒や親が見ていなくても学校周辺のゴミ拾いをしている。,Type the reading!,Text
（　）というから、常に不正を慎み良いことをする。,君子は独りを慎む,__君子は独りを慎む__というから、常に不正を慎み良いことをする。,Type the reading!,Text
人がいない所でも神様に恥じるようなことはしない。（　）だ。,君子は独りを慎む,人がいない所でも神様に恥じるようなことはしない。__君子は独りを慎む__だ。,Type the reading!,Text
社長室に戻って一人になっても、（　）というから社員に恥じることは決してしない。,君子は独りを慎む,社長室に戻って一人になっても、__君子は独りを慎む__というから社員に恥じることは決してしない。,Type the reading!,Text
（　）、人の成功を妬まず、願える人間でありたい。,"君子は人の美を成して,人の悪を成さず",__君子は人の美を成して、人の悪を成さず__、人の成功を妬まず、願える人間でありたい。,Type the reading!,Text
（　）は、生徒を指導する先生にとって大事な心構えだ。,"君子は人の美を成して,人の悪を成さず",__君子は人の美を成して、人の悪を成さず__は、生徒を指導する先生にとって大事な心構えだ。,Type the reading!,Text
（　）、人の失敗を喜ばず、フォローできる大きな人間になりたい。,"君子は人の美を成して,人の悪を成さず",__君子は人の美を成して、人の悪を成さず__、人の失敗を喜ばず、フォローできる大きな人間になりたい。,Type the reading!,Text
（　）、相手の欠点を個性と認め、助け合う世界にしたいんだ。,"君子は人の美を成して,人の悪を成さず",__君子は人の美を成して、人の悪を成さず__、相手の欠点を個性と認め、助け合う世界にしたいんだ。,Type the reading!,Text
（　）、欠点を見つけて、批判するのは簡単だけど、認めることは難しいよ。,"君子は人の美を成して,人の悪を成さず",__君子は人の美を成して、人の悪を成さず__、欠点を見つけて、批判するのは簡単だけど、認めることは難しいよ。,Type the reading!,Text
（　）、これができれば、いじめはなくなるんじゃないだろうか。,"君子は人の美を成して,人の悪を成さず",__君子は人の美を成して、人の悪を成さず__、これができれば、いじめはなくなるんじゃないだろうか。,Type the reading!,Text
（　）、仕事で才能を発揮できないことを会社のせいにしてはいけない。,"君子は諸を己に求め,小人は諸を人に求む",__君子は諸を己に求め、小人は諸を人に求む__、仕事で才能を発揮できないことを会社のせいにしてはいけない。,Type the reading!,Text
（　）、自分が県選抜選手に選ばれないのを環境のせいにしてはいけないと思う。,"君子は諸を己に求め,小人は諸を人に求む",__君子は諸を己に求め、小人は諸を人に求む__、自分が県選抜選手に選ばれないのを環境のせいにしてはいけないと思う。,Type the reading!,Text
（　）、自分がもてないことを親のせいにしているようでは、ずっともてないままだろうね。,"君子は諸を己に求め,小人は諸を人に求む",__君子は諸を己に求め、小人は諸を人に求む__、自分がもてないことを親のせいにしているようでは、ずっともてないままだろうね。,Type the reading!,Text
（　）、君が人気者になれないのは彼の存在のせいだなんて笑っちゃうね。,"君子は諸を己に求め,小人は諸を人に求む",__君子は諸を己に求め、小人は諸を人に求む__、君が人気者になれないのは彼の存在のせいだなんて笑っちゃうね。,Type the reading!,Text
（　）、うまくいかないのを神様のせいにする前に努力するべきだ。,"君子は諸を己に求め,小人は諸を人に求む",__君子は諸を己に求め、小人は諸を人に求む__、うまくいかないのを神様のせいにする前に努力するべきだ。,Type the reading!,Text
（　）というから、記者にどんな質問をされようともキレない。,君子は死するに衣冠を脱がず,__君子は死するに衣冠を脱がず__というから、記者にどんな質問をされようともキレない。,Type the reading!,Text
クールビズを推進しているが、（　）だからネクタイを着用する。,君子は死するに衣冠を脱がず,クールビズを推進しているが、__君子は死するに衣冠を脱がず__だからネクタイを着用する。,Type the reading!,Text
（　）なので、月に二回美容院に行く。,君子は死するに衣冠を脱がず,__君子は死するに衣冠を脱がず__なので、月に二回美容院に行く。,Type the reading!,Text
服装が乱れていると侮られるし、（　）だから服装に気をつかう。,君子は死するに衣冠を脱がず,服装が乱れていると侮られるし、__君子は死するに衣冠を脱がず__だから服装に気をつかう。,Type the reading!,Text
（　）というから被災地にも革靴で行った。しかし汚れないようおんぶされての視察に批判が殺到した。,君子は死するに衣冠を脱がず,__君子は死するに衣冠を脱がず__というから被災地にも革靴で行った。しかし汚れないようおんぶされての視察に批判が殺到した。,Type the reading!,Text
弁舌巧みに人を言い負かす弁護士は先生と呼ばれる職業の一つだが、（　）というから君子とは言えない。,君子は三端を避く,弁舌巧みに人を言い負かす弁護士は先生と呼ばれる職業の一つだが、__君子は三端を避く__というから君子とは言えない。,Type the reading!,Text
力で無理やりねじ伏せても国民は従わない。（　）という。,君子は三端を避く,力で無理やりねじ伏せても国民は従わない。__君子は三端を避く__という。,Type the reading!,Text
武力を行使して勝利しても支持を得ることはできない。（　）というのにそんなことをしていると、世界中から総スカンを食らう。,君子は三端を避く,武力を行使して勝利しても支持を得ることはできない。__君子は三端を避く__というのにそんなことをしていると、世界中から総スカンを食らう。,Type the reading!,Text
